#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0DTD1-PRO_0000449624	uniprotkb:Q9H7F0	intact:EBI-25475868	intact:EBI-11722593|uniprotkb:Q8NC11|uniprotkb:Q96KS1	psi-mi:nsp6_wcpv(display_long)	psi-mi:at133_human(display_long)|uniprotkb:ATP13A3(gene name)|psi-mi:ATP13A3(display_short)|uniprotkb:AFURS1(gene name synonym)|uniprotkb:ATPase family homolog up-regulated in senescence cells 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490993	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449624	uniprotkb:Q99720	intact:EBI-25475868	intact:EBI-3248663|uniprotkb:O00673|uniprotkb:Q2TSD1|uniprotkb:Q7Z653|uniprotkb:Q153Z1|uniprotkb:Q53GN2|uniprotkb:Q9NYX0|uniprotkb:O00725|uniprotkb:Q8N7H3|uniprotkb:Q0Z9W6|uniprotkb:D3DRM7	psi-mi:nsp6_wcpv(display_long)	psi-mi:sgmr1_human(display_long)|uniprotkb:SIGMAR1(gene name)|psi-mi:SIGMAR1(display_short)|uniprotkb:OPRS1(gene name synonym)|uniprotkb:SRBP(gene name synonym)|uniprotkb:Aging-associated gene 8 protein(gene name synonym)|uniprotkb:SR31747-binding protein(gene name synonym)|uniprotkb:Sigma 1-type opioid receptor(gene name synonym)|uniprotkb:AAG8(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490993	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449624	uniprotkb:Q15904	intact:EBI-25475868	intact:EBI-714667|uniprotkb:A6ZKI4|uniprotkb:Q8NBT4|uniprotkb:Q9H0C7	psi-mi:nsp6_wcpv(display_long)	psi-mi:vas1_human(display_long)|uniprotkb:Vacuolar proton pump subunit S1(gene name synonym)|uniprotkb:V-ATPase S1 accessory protein(gene name synonym)|uniprotkb:V-ATPase Ac45 subunit(gene name synonym)|uniprotkb:Protein XAP-3(gene name synonym)|uniprotkb:ATP6AP1(gene name)|psi-mi:ATP6AP1(display_short)|uniprotkb:ATP6IP1(gene name synonym)|uniprotkb:ATP6S1(gene name synonym)|uniprotkb:VATPS1(gene name synonym)|uniprotkb:XAP3(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490993	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449624	uniprotkb:O75964	intact:EBI-25475868	intact:EBI-1044001|uniprotkb:Q96BV6|uniprotkb:Q9UBZ7|uniprotkb:A8K0K3	psi-mi:nsp6_wcpv(display_long)	psi-mi:atp5l_human(display_long)|uniprotkb:ATP5MG(gene name)|psi-mi:ATP5MG(display_short)|uniprotkb:ATP synthase membrane subunit g(gene name synonym)|uniprotkb:ATP5L(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490993	intact-miscore:0.35
uniprotkb:Q92769	uniprotkb:P0DTD1-PRO_0000449623	intact:EBI-301821|uniprotkb:B3KRS5|uniprotkb:E1P561|uniprotkb:Q5SRI8|uniprotkb:Q5SZ86|uniprotkb:Q8NEH4|uniprotkb:B4DL58	intact:EBI-25475864	psi-mi:hdac2_human(display_long)|uniprotkb:HDAC2(gene name)|psi-mi:HDAC2(display_short)	psi-mi:nsp5_wcpv(display_long)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25490970	intact-miscore:0.40
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q8WVC6	intact:EBI-25475871	intact:EBI-11319548|uniprotkb:Q9H5W1|uniprotkb:D3DX62|uniprotkb:D3DX60|uniprotkb:A8K3Z0|uniprotkb:Q9BR71	psi-mi:nsp7_wcpv(display_long)	psi-mi:dcakd_human(display_long)|uniprotkb:DCAKD(gene name)|psi-mi:DCAKD(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q9NP72	intact:EBI-25475871	intact:EBI-722247|intact:EBI-2859793|uniprotkb:Q56UN9|uniprotkb:D3DRW1|uniprotkb:B7Z333|uniprotkb:Q53FX8|uniprotkb:Q6FIH1|uniprotkb:B3KMC7	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab18_human(display_long)|uniprotkb:RAB18(gene name)|psi-mi:RAB18(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q9H7Z7	intact:EBI-25475871	intact:EBI-681645|uniprotkb:Q53EW9|uniprotkb:Q5SYV6|uniprotkb:Q96GI0|uniprotkb:Q96GL2	psi-mi:nsp7_wcpv(display_long)	psi-mi:pges2_human(display_long)|uniprotkb:C9orf15(gene name synonym)|uniprotkb:Membrane-associated prostaglandin E synthase-2(gene name synonym)|uniprotkb:"Prostaglandin-H(2) E-isomerase"(gene name synonym)|uniprotkb:Microsomal prostaglandin E synthase 2(gene name synonym)|uniprotkb:PTGES2(gene name)|psi-mi:PTGES2(display_short)|uniprotkb:PGES2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q9BQE4	intact:EBI-25475871	intact:EBI-398970|uniprotkb:Q3B771|uniprotkb:Q9P0I6	psi-mi:nsp7_wcpv(display_long)	psi-mi:sels_human(display_long)|uniprotkb:SELENOS(gene name)|psi-mi:SELENOS(display_short)|uniprotkb:SELS(gene name synonym)|uniprotkb:VCP-interacting membrane protein(gene name synonym)|uniprotkb:VIMP(gene name synonym)|uniprotkb:AD-015(orf name)|uniprotkb:SBBI8(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q96DA6	intact:EBI-25475871	intact:EBI-9679081|uniprotkb:B2R4B1|uniprotkb:C9JBV1	psi-mi:nsp7_wcpv(display_long)	psi-mi:tim14_human(display_long)|uniprotkb:DNAJC19(gene name)|psi-mi:DNAJC19(display_short)|uniprotkb:TIM14(gene name synonym)|uniprotkb:TIMM14(gene name synonym)|uniprotkb:DnaJ homolog subfamily C member 19(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q96A26	intact:EBI-25475871	intact:EBI-6123466|uniprotkb:Q9NRN6|uniprotkb:Q9UJX8	psi-mi:nsp7_wcpv(display_long)	psi-mi:f162a_human(display_long)|uniprotkb:FAM162A(gene name)|psi-mi:FAM162A(display_short)|uniprotkb:C3orf28(gene name synonym)|uniprotkb:E2IG5(gene name synonym)|uniprotkb:E2-induced gene 5 protein(gene name synonym)|uniprotkb:Growth and transformation-dependent protein(gene name synonym)|uniprotkb:DC16(orf name)|uniprotkb:FWP001(orf name)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q8WUY8	intact:EBI-25475871	intact:EBI-3919010|uniprotkb:Q8TDY7|uniprotkb:Q9NS72	psi-mi:nsp7_wcpv(display_long)	psi-mi:nat14_human(display_long)|uniprotkb:NAT14(gene name)|psi-mi:NAT14(display_short)|uniprotkb:KLP1(gene name synonym)|uniprotkb:K562 cell-derived leucine-zipper-like protein 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q8WTV0	intact:EBI-25475871	intact:EBI-78657|uniprotkb:F8W8N0|uniprotkb:Q52LZ5|uniprotkb:Q14016|uniprotkb:Q6KFX4	psi-mi:nsp7_wcpv(display_long)	psi-mi:scrb1_human(display_long)|uniprotkb:SR-BI(gene name synonym)|uniprotkb:CD36 antigen-like 1(gene name synonym)|uniprotkb:CD36 and LIMPII analogous 1(gene name synonym)|uniprotkb:Collagen type I receptor, thrombospondin receptor-like 1(gene name synonym)|uniprotkb:SCARB1(gene name)|psi-mi:SCARB1(display_short)|uniprotkb:CD36L1(gene name synonym)|uniprotkb:CLA1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q8NBX0	intact:EBI-25475871	intact:EBI-4289902|uniprotkb:Q9Y363|uniprotkb:Q8TAR0	psi-mi:nsp7_wcpv(display_long)	psi-mi:scpdl_human(display_long)|uniprotkb:CGI-49(orf name)|uniprotkb:SCCPDH(gene name)|psi-mi:SCCPDH(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q8N183	intact:EBI-25475871	intact:EBI-2682365|uniprotkb:A8K5I1	psi-mi:nsp7_wcpv(display_long)	psi-mi:nduf2_human(display_long)|uniprotkb:NDUFA12L(gene name synonym)|uniprotkb:B17.2-like(gene name synonym)|uniprotkb:Myc-induced mitochondrial protein(gene name synonym)|uniprotkb:NDUFA12-like protein(gene name synonym)|uniprotkb:NDUFAF2(gene name)|psi-mi:NDUFAF2(display_short)|uniprotkb:Mimitin(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q7LGA3	intact:EBI-25475871	intact:EBI-5461291|uniprotkb:D3DT22|uniprotkb:O75036|uniprotkb:Q32NB5|uniprotkb:Q8TAC5|uniprotkb:Q9H441|uniprotkb:Q9NUJ9	psi-mi:nsp7_wcpv(display_long)	psi-mi:hs2st_human(display_long)|uniprotkb:HS2ST1(gene name)|psi-mi:HS2ST1(display_short)|uniprotkb:HS2ST(gene name synonym)|uniprotkb:KIAA0448(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q6ZRP7	intact:EBI-25475871	intact:EBI-11127401|uniprotkb:Q7Z7B6|uniprotkb:Q8N3G2|uniprotkb:A6NLB0|uniprotkb:Q86VV7|uniprotkb:Q5TB37|uniprotkb:A2CEE0	psi-mi:nsp7_wcpv(display_long)	psi-mi:qsox2_human(display_long)|uniprotkb:QSOX2(gene name)|psi-mi:QSOX2(display_short)|uniprotkb:Neuroblastoma-derived sulfhydryl oxidase(gene name synonym)|uniprotkb:QSCN6L1(gene name synonym)|uniprotkb:Quiescin Q6-like protein 1(gene name synonym)|uniprotkb:SOXN(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q5VT66	intact:EBI-25475871	intact:EBI-11903927|uniprotkb:A8K447|uniprotkb:B2D078|uniprotkb:Q5VVS9|uniprotkb:Q5VVT0|uniprotkb:Q5VVT1|uniprotkb:Q8N9P5|uniprotkb:Q96FN8|uniprotkb:Q9H6C7	psi-mi:nsp7_wcpv(display_long)	psi-mi:marc1_human(display_long)|uniprotkb:MTARC1(gene name)|psi-mi:MTARC1(display_short)|uniprotkb:MARC1(gene name synonym)|uniprotkb:MOSC1(gene name synonym)|uniprotkb:Molybdenum cofactor sulfurase C-terminal domain-containing protein 1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q5JTV8	intact:EBI-25475871	intact:EBI-2559665|uniprotkb:Q9H8Y6|uniprotkb:Q8IZ65|uniprotkb:Q5JTV6|uniprotkb:B0QZ57|uniprotkb:Q9Y3X5|uniprotkb:Q9HAJ1|uniprotkb:Q9NV52|uniprotkb:A8K630	psi-mi:nsp7_wcpv(display_long)	psi-mi:toip1_human(display_long)|uniprotkb:TOR1AIP1(gene name)|psi-mi:TOR1AIP1(display_short)|uniprotkb:Lamin-associated protein 1B(gene name synonym)|uniprotkb:LAP1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q13724	intact:EBI-25475871	intact:EBI-720141|uniprotkb:Q17RN9|uniprotkb:Q8TCT5|uniprotkb:A8K938|uniprotkb:F5H6D0	psi-mi:nsp7_wcpv(display_long)	psi-mi:mogs_human(display_long)|uniprotkb:GCS1(gene name synonym)|uniprotkb:Processing A-glucosidase I(gene name synonym)|uniprotkb:MOGS(gene name)|psi-mi:MOGS(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:Q12907	intact:EBI-25475871	intact:EBI-3915406|uniprotkb:Q53HH1	psi-mi:nsp7_wcpv(display_long)	psi-mi:lman2_human(display_long)|uniprotkb:LMAN2(gene name)|psi-mi:LMAN2(display_short)|uniprotkb:C5orf8(gene name synonym)|uniprotkb:Glycoprotein GP36b(gene name synonym)|uniprotkb:Lectin mannose-binding 2(gene name synonym)|uniprotkb:Vesicular integral-membrane protein 36(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P63218	intact:EBI-25475871	intact:EBI-10220734|uniprotkb:Q5VX54|uniprotkb:B2R5A0|uniprotkb:P30670|uniprotkb:Q61015	psi-mi:nsp7_wcpv(display_long)	psi-mi:gbg5_human(display_long)|uniprotkb:GNG5(gene name)|psi-mi:GNG5(display_short)|uniprotkb:GNGT5(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P62873	intact:EBI-25475871	intact:EBI-357130|uniprotkb:Q1RMY8|uniprotkb:P04901|uniprotkb:P04697|uniprotkb:B1AJZ7	psi-mi:nsp7_wcpv(display_long)	psi-mi:gbb1_human(display_long)|uniprotkb:Transducin beta chain 1(gene name synonym)|uniprotkb:GNB1(gene name)|psi-mi:GNB1(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P62820	intact:EBI-25475871	intact:EBI-716845|uniprotkb:Q96N61|uniprotkb:Q9Y3T2|uniprotkb:P11476|uniprotkb:Q6FIE7	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab1a_human(display_long)|uniprotkb:YPT1-related protein(gene name synonym)|uniprotkb:RAB1A(gene name)|psi-mi:RAB1A(display_short)|uniprotkb:RAB1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P61586	intact:EBI-25475871	intact:EBI-446668|uniprotkb:P06749|uniprotkb:Q5U024|uniprotkb:Q9UEJ4|uniprotkb:Q53HM4|uniprotkb:Q9UDJ0	psi-mi:nsp7_wcpv(display_long)	psi-mi:rhoa_human(display_long)|uniprotkb:Rho cDNA clone 12(gene name synonym)|uniprotkb:ARHA(gene name synonym)|uniprotkb:RHO12(gene name synonym)|uniprotkb:RHOA(gene name)|psi-mi:RHOA(display_short)|uniprotkb:ARH12(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P61106	intact:EBI-25475871	intact:EBI-1056404|uniprotkb:P35287|uniprotkb:Q5JVD4|uniprotkb:Q6Q7K5|uniprotkb:Q969L0|uniprotkb:Q9UI11|uniprotkb:B3KR31	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab14_human(display_long)|uniprotkb:RAB14(gene name)|psi-mi:RAB14(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P61026	intact:EBI-25475871	intact:EBI-726075|uniprotkb:D6W538|uniprotkb:O88386|uniprotkb:Q6IA52|uniprotkb:Q9D7X6|uniprotkb:Q9H0T3	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab10_human(display_long)|uniprotkb:RAB10(gene name)|psi-mi:RAB10(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P61019	intact:EBI-25475871	intact:EBI-752037|uniprotkb:B4DMQ5|uniprotkb:P08886|uniprotkb:B2R5W8	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab2a_human(display_long)|uniprotkb:RAB2A(gene name)|psi-mi:RAB2A(display_short)|uniprotkb:RAB2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P61006	intact:EBI-25475871	intact:EBI-722293|uniprotkb:B4DEK7|intact:EBI-1054454|uniprotkb:P24407|intact:EBI-2798283|uniprotkb:Q6FHV5	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab8a_human(display_long)|uniprotkb:Oncogene c-mel(gene name synonym)|uniprotkb:RAB8A(gene name)|psi-mi:RAB8A(display_short)|uniprotkb:MEL(gene name synonym)|uniprotkb:RAB8(gene name synonym)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P51149	intact:EBI-25475871	intact:EBI-1056089|uniprotkb:A8K3V6|uniprotkb:Q9NWJ0|uniprotkb:Q9UPB0	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab7a_human(display_long)|uniprotkb:RAB7(gene name synonym)|uniprotkb:RAB7A(gene name)|psi-mi:RAB7A(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P51148	intact:EBI-25475871	intact:EBI-1054923|intact:EBI-2798296|uniprotkb:F8W1H5|uniprotkb:Q9P0Y5|uniprotkb:Q6FH55	psi-mi:nsp7_wcpv(display_long)	psi-mi:rab5c_human(display_long)|uniprotkb:RAB5L(gene name synonym)|uniprotkb:L1880(gene name synonym)|uniprotkb:RABL(gene name synonym)|uniprotkb:RAB5C(gene name)|psi-mi:RAB5C(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
uniprotkb:P0DTD1-PRO_0000449625	uniprotkb:P21964	intact:EBI-25475871	intact:EBI-372265|intact:EBI-743305|uniprotkb:Q9BWC7|uniprotkb:Q6IB07|uniprotkb:Q6ICE6|uniprotkb:A8MPV9|intact:EBI-11576026	psi-mi:nsp7_wcpv(display_long)	psi-mi:comt_human(display_long)|uniprotkb:COMT(gene name)|psi-mi:COMT(display_short)	psi-mi:"MI:0096"(pull down)	Gordon et al. (2020)	pubmed:unassigned2316|imex:IM-27814	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25491011	intact-miscore:0.35
